Time,wy,iu,il,ia,ib,ic,iu_ref,il_ref,ia_ref,ib_ref,ic_ref,vc_ua,vc_ub,vc_uc,vc_la,vc_lb,vc_lc,ie1,ie2,ie1_ref,ie2_ref,vo
0.452908818136356,37.1177960947158,2.01200612029997,-2.01200612030017,-2.35183542533952,3.53634117807598,-1.18450575273626,2.01205179974748,-2.01205179974748,-2.36897933092446,3.53203150622467,-1.16305217530021,655.621227432213,641.786254630516,715.135553154682,683.778623876389,684.069050310197,634.516965928483,-0.70167632967212,0.772719396440488,-0.69109557941556,0.78351067379117,0.446514953057109
0.453075512585431,36.9868691243641,2.01205179899744,-2.01205179899757,-2.36859381044385,3.53211913368155,-1.16352532323757,2.01210456625592,-2.01210456625592,-2.38558548139311,3.52768811953931,-1.1421026381462,655.84993856283,641.600148440999,715.237027378669,683.60805664463,684.310428388866,634.297572118956,-0.691095665915593,0.783510441037377,-0.680930618196726,0.793964482843876,0.317152612572598
0.453242207034506,36.8559421540124,2.01210456539201,-2.01210456539175,-2.38520333475152,3.52777850050247,-1.14257516575121,2.01216451147978,-2.01216451147978,-2.40204310682955,3.52322776338869,-1.12118465655914,656.080402622995,641.410379278379,715.334430849773,683.442154023804,684.552258939605,634.078763826997,-0.680930699647386,0.793964253971967,-0.671168245375156,0.804091889411211,0.186097352645762
0.453408901483581,36.7250151836606,2.01216451049703,-2.01216451049685,-2.40166432729341,3.52332086191008,-1.12165653461686,2.01223170084224,-2.01223170084224,-2.41835254981652,3.51865201748799,-1.10029946767147,656.312484448372,641.217173814482,715.427800773976,683.28067704852,684.794576311233,633.860638339603,-0.671168321929102,0.80409166429252,-0.661788448691368,0.813904609531164,0.0535708142504164
0.453575595932655,36.5940882133089,2.01223169974668,-2.0122316997465,-2.4179771303425,3.51874779769228,-1.10077066734995,2.01230617570747,-2.01230617570747,-2.43451416595919,3.51396245781554,-1.07944829185635,656.546054663543,641.02075008007,715.517173266478,683.123395796307,685.037413588309,633.643288510224,-0.661788520601598,0.813904388030803,-0.652779195457697,0.823411889374256,-0.0803207398617136
0.45374229038173,36.4631612429572,2.01230617449224,-2.01230617449208,-2.43414209919807,3.51406088390372,-1.07991878470581,2.01238795490687,-2.01238795490687,-2.45052832367195,3.5091606564649,-1.05863233279295,656.780990331373,640.821317888619,715.602583370031,682.970088807029,685.280801600266,633.426803031794,-0.652779262865092,0.82341167138475,-0.644123069941998,0.832624495029449,-0.215436364002523
0.453908984830805,36.3322342726054,2.01238795357145,-2.01238795357146,-2.45015960197385,3.50926169271802,-1.05910209074415,2.01247703621923,-2.01247703621923,-2.46639540396613,3.50424818149973,-1.0378527775336,657.017173612455,640.619079330801,715.684065180343,682.820542626115,685.524770149957,633.211266582479,-0.644123133058805,0.832624280421064,-0.642195116728544,0.838074542582035,-0.362920168672692
0.45407567927988,36.2013073022537,2.01247703476848,-2.01247703476839,-2.46603001938538,3.50435179228221,-1.03832177289692,2.01257329981746,-2.01257329981746,-2.48211580023885,3.49922659681145,-1.0171107965726,657.254561778916,640.415766343277,715.761979843379,682.672494444455,685.769049033506,632.997355747714,-0.642195082355228,0.838074382071796,-0.64151830971241,0.839782297611237,-0.50943631811938
0.454242373728955,36.070380331902,2.01257329824047,-2.0125732982407,-2.48175374453902,3.49933274657459,-1.01757900203534,2.01267636642783,-2.01267636642783,-2.49768991806286,3.49409746197979,-0.996407543916932,657.491907247152,640.213208628926,715.837120546214,682.522881963823,686.014454795319,632.786220646574,-0.641518257239671,0.839782191264378,-0.641009137034416,0.839667670428753,-0.652731979677995
0.45440906817803,35.9394533615503,2.01267636474073,-2.01267636474066,-2.49733118272178,3.49420611526496,-0.996874932543247,2.0127857418686,-2.0127857418686,-2.51311817497754,3.48886233213604,-0.975744157158503,657.72861820297,640.011750544521,715.910101126959,682.37033232549,686.26113588319,632.578668769003,-0.641009082176255,0.839667590552017,-0.64044664055109,0.839572422206402,-0.793318554608874
