0,-1.621884792,1.624665464,0.245723378,-0.247524908,1.377576958,-1.375725012
5.00E-05,-1.513127227,1.515841931,0.207529827,-0.209345861,1.306995955,-1.305097514
1.00E-04,-1.416605856,1.41925869,0.175704109,-0.177531679,1.242285554,-1.240343203
1.50E-04,-1.33174178,1.334336405,0.14880146,-0.150637915,1.18431138,-1.18232743
2.00E-04,-1.257850614,1.260390268,0.125283677,-0.127126658,1.133927033,-1.131903514
2.50E-04,-1.194225983,1.196713485,0.103726173,-0.105573575,1.091850533,-1.089789187
3.00E-04,-1.140225554,1.142663323,0.082993242,-0.084843182,1.058575088,-1.056477364
3.50E-04,-1.095339137,1.097729199,0.062344018,-0.064194801,1.034331234,-1.032198283
4.00E-04,-1.059222527,1.06156653,0.041448817,-0.043298897,1.019104335,-1.016937007
4.50E-04,-1.031689594,1.033988824,0.020317748,-0.022165686,1.012698075,-1.010496909
5.00E-04,-1.012661149,1.014916543,-8.20E-04,-9.97E-04,1.014829347,-1.01259457
5.50E-04,-1.002112356,1.004324517,-0.021740561,0.019954568,1.025201543,-1.022933063
6.00E-04,-0.999972999,1.002142216,-0.042284331,0.040504415,1.043603258,-1.041300663
6.50E-04,-1.006066608,1.00819287,-0.062530091,0.060757643,1.069942328,-1.067604884
7.00E-04,-1.020083624,1.022166632,-0.082810421,0.081046905,1.104240464,-1.101867117
7.50E-04,-1.041573831,1.043613022,-0.103687532,0.10193452,1.146609766,-1.144199139
8.00E-04,-1.069975118,1.071969672,-0.125878099,0.124137292,1.197204893,-1.194755288
8.50E-04,-1.104662248,1.106611109,-0.150153159,0.14842642,1.256171765,-1.253681171
9.00E-04,-1.145002131,1.146904019,-0.177240503,0.175529877,1.323605221,-1.32107131
9.50E-04,-1.190401982,1.192255412,-0.207751131,0.206058869,1.399523629,-1.396943764
0.001,-1.240340659,1.242143957,-0.242141518,0.240470103,1.4838625,-1.481233738
0.00105,-1.294379239,1.296130554,-0.280712629,0.279064799,1.576484062,-1.573803159
0.0011,-1.352152582,1.353849905,-0.32363777,0.322016539,1.677196691,-1.674460105
0.00115,-1.413347836,1.414989019,-0.371006516,0.369415194,1.785777332,-1.782981233
0.0012,-1.477677625,1.47926039,-0.422871276,0.421313492,1.901991255,-1.899131528
0.00125,-1.54485514,1.546377102,-0.479285848,0.477765563,2.025605701,-2.022677953
0.0013,-1.614576253,1.616034932,-0.540329853,0.538851378,2.156396424,-2.153395994
0.00135,-1.686510892,1.687903727,-0.606117767,0.604685776,2.294148098,-2.291070064
0.0014,-1.760303294,1.761627658,-0.676794984,0.675414524,2.438650638,-2.435489823
0.00145,-1.780945705,1.782199264,-0.722778881,0.721454851,2.498686595,-2.495479558
0.0015,-1.719122721,1.720307217,-0.735449666,0.734184187,2.456143534,-2.45294358
0.00155,-1.664416075,1.665533895,-0.752036844,0.750831043,2.417949684,-2.414756797
0.0016,-1.555408441,1.556436297,-0.77082888,0.769684338,2.334322592,-2.331136758
0.00165,-1.415299376,1.416210984,-0.760567935,0.759482945,2.177302785,-2.174123987
0.0017,-1.287970628,1.288776236,-0.745222909,0.744195971,2.034668876,-2.031497098
0.00175,-1.176304082,1.177012936,-0.72731354,0.726343194,1.905069266,-1.901904494
0.0018,-1.079444932,1.080065311,-0.707939118,0.707024003,1.788815573,-1.78565779
0.00185,-0.996134696,0.996673957,-0.688645555,0.687784451,1.686194734,-1.683043925
0.0019,-0.924807879,0.925272499,-0.671221396,0.670413267,1.597429445,-1.594285595
0.00195,-0.863776434,0.864172059,-0.65746597,0.656710002,1.522630686,-1.519493779
0.002,-0.811436476,0.811767963,-0.648960522,0.648256163,1.461775552,-1.458645573
0.00205,-0.766450395,0.766721863,-0.646892876,0.646239877,1.414714039,-1.411590973
0.0021,-0.727862789,0.728077671,-0.651972333,0.651370789,1.381199876,-1.378083707
0.00215,-0.69512552,0.695286617,-0.664448105,0.663898497,1.360934013,-1.357824726
0.0022,-0.668030866,0.668140406,-0.684218433,0.683721672,1.353606899,-1.350504479
0.00225,-0.646575081,0.646634779,-0.710996253,0.710553719,1.358927701,-1.355832132
0.0023,-0.630790804,0.63080192,-0.744486527,0.744100108,1.376634046,-1.373545314
0.00235,-0.620591342,0.620554739,-0.784532498,0.784204625,1.406482557,-1.403400647
0.0024,-0.615662452,0.615578655,-0.831201288,0.830934965,1.448226232,-1.445151128
0.00245,-0.615421104,0.615290352,-0.884798549,0.884597379,1.501587849,-1.498519536
0.0025,-0.619041428,0.618863724,-0.94582104,0.945689246,1.566238487,-1.563176951
0.00255,-0.625531481,0.625306646,-1.014869686,1.014812127,1.641787358,-1.638732583
0.0026,-0.633834796,0.633562513,-1.092550973,1.092573163,1.727784737,-1.724736708
0.00265,-0.642929448,0.642609311,-1.179391533,1.179499652,1.82373562,-1.820694324
0.0027,-0.651903408,0.651534964,-1.275782057,1.275982959,1.929118984,-1.926084404
0.00275,-0.659995103,0.6595779,-1.381955841,1.382257066,2.043406894,-2.040379017
0.0028,-0.666598801,0.666132434,-1.497997869,1.498407649,2.166078972,-2.163057781
0.00285,-0.671242632,0.670726781,-1.623874362,1.624401622,2.296629957,-2.293615439
0.0029,-0.674669864,0.674103977,-1.696728009,1.697353282,2.37953777,-2.37652991
0.00295,-0.652199354,0.651586003,-1.726819873,1.727509385,2.380546254,-2.377545037
0.003,-0.625537354,0.62487873,-1.761484502,1.76223933,2.38862294,-2.385628352
0.00305,-0.570162494,0.569461198,-1.747445643,1.748266695,2.312592003,-2.309642632
0.0031,-0.490209009,0.489469812,-1.648595411,1.649479445,2.14037325,-2.137514895
0.00315,-0.41896454,0.418192646,-1.556712242,1.557655314,1.977149199,-1.974375312
0.0032,-0.355256321,0.354456398,-1.469817421,1.470815821,1.826520719,-1.823825235
0.00325,-0.299485039,0.298661275,-1.387693055,1.388743312,1.688602673,-1.685980009
0.0033,-0.251683374,0.250839516,-1.310352512,1.311451406,1.563440884,-1.560885925
0.00335,-0.21145025,0.210589642,-1.238093868,1.239238438,1.450932053,-1.448440146
0.0034,-0.177946299,0.177071919,-1.171473795,1.172661347,1.350793209,-1.348360152
0.00345,-0.149976376,0.149090868,-1.111228659,1.112456775,1.262565323,-1.260187355
0.0035,-0.126143516,0.125249226,-1.058160216,1.059426756,1.185652963,-1.183326752
0.00355,-0.105041011,0.104140016,-1.013011914,1.014315024,1.119392665,-1.1171153
0.0036,-0.085439255,0.084533398,-0.976363692,0.977701813,1.06313459,-1.060903569
0.00365,-0.066425139,0.065516064,-0.948567764,0.949939632,1.016317692,-1.014130908
0.0037,-0.047463963,0.046553154,-0.929736691,0.931141343,0.97851971,-0.976375441
0.00375,-0.028373947,0.027462764,-0.919781546,0.921218331,0.949469847,-0.947366741
0.0038,-0.00922563,0.008315348,-0.918485827,0.919954404,0.929022075,-0.926959134
0.00385,0.009837139,-0.010718011,-0.925600115,0.927100462,0.917090256,-0.915066822
0.0039,0.028606056,-0.029483625,-0.940892691,0.942425107,0.913606125,-0.911621864
0.00395,0.047153705,-0.048026713,-0.964244254,0.965809359,0.918409156,-0.916464039
0.004,0.065736968,-0.066604092,-0.99564191,0.99724065,0.931223604,-0.929317895
0.00405,0.084840835,-0.085700655,-1.035164297,1.036797939,0.951643254,-0.949777492
0.0041,0.105119487,-0.105970459,-1.082944053,1.084614188,0.979146655,-0.97732164
0.00415,0.127307005,-0.128147436,-1.139119336,1.140827872,1.013137996,-1.01135477
0.0042,0.152121754,-0.152949772,-1.203789981,1.205539144,1.052998882,-1.051258716
0.00425,0.180188065,-0.181001599,-1.276988005,1.278780335,1.098137148,-1.096441527
0.0043,0.211990205,-0.212786955,-1.358666406,1.360504752,1.148021696,-1.146372301
0.00435,0.247862693,-0.248640112,-1.448704682,1.450592198,1.202197692,-1.200596383
0.0044,0.288011364,-0.288766632,-1.546925722,1.548865862,1.260282392,-1.258731196
0.00445,0.332553383,-0.333283387,-1.653117285,1.655113797,1.321946612,-1.3204477
0.0045,0.381562661,-0.382263973,-1.767051997,1.769108919,1.386889302,-1.38544498
0.00455,0.435109152,-0.435778015,-1.88850186,1.890623509,1.454812757,-1.453425444
0.0046,0.49328491,-0.493917214,-2.017245755,2.019436724,1.525404069,-1.524076285
0.00465,0.556214703,-0.556805981,-2.153070582,2.155335728,1.598325638,-1.597059988
0.0047,0.624053168,-0.624598575,-2.295767973,2.298112412,1.673214742,-1.6720139
0.00475,0.6969729,-0.69746721,-2.445128959,2.447558053,1.749690103,-1.7485568
0.0048,0.744864921,-0.745303048,-2.509734496,2.512211659,1.773027033,-1.771963702
0.00485,0.758552252,-0.75893199,-2.471287921,2.473759613,1.714267477,-1.713272493
0.0049,0.776361299,-0.776681438,-2.43716849,2.439634722,1.66240038,-1.661471471
0.00495,0.796441426,-0.796700296,-2.357915731,2.360376517,1.556444294,-1.555604838
0.005,0.787357197,-0.787556439,-2.205970473,2.208425824,1.420170295,-1.419446834
0.00505,0.773372,-0.77351303,-2.068442935,2.070892863,1.296533972,-1.295916564
0.0051,0.7570061,-0.757090275,-1.943972375,1.946416893,1.188406601,-1.187886285
0.00515,0.739377848,-0.739406406,-1.832861053,1.835300172,1.094904106,-1.094472866
0.0052,0.722061568,-0.722035585,-1.735381809,1.737815541,1.014724738,-1.01437546
0.00525,0.706872321,-0.706792671,-1.651737722,1.654166079,0.946256191,-0.945982618
0.0053,0.695624687,-0.695492006,-1.582015793,1.584438788,0.887770601,-0.887567287
0.00535,0.689898903,-0.689713545,-1.526167478,1.528585121,0.837638943,-0.837501208
0.0054,0.690865847,-0.690627848,-1.484018721,1.486431025,0.794516085,-0.794439966
0.00545,0.699206732,-0.698915769,-1.4553035,1.457710476,0.75745464,-0.757436836
0.0055,0.715138627,-0.714793976,-1.439708611,1.442110272,0.725924231,-0.72596205
0.00555,0.738530334,-0.738130829,-1.436915545,1.439311902,0.699737492,-0.699828792
0.0056,0.76907235,-0.768616341,-1.446627945,1.44901901,0.678907565,-0.679050697
0.00565,0.806455064,-0.805940384,-1.468578981,1.470964765,0.663477276,-0.663671021
0.0057,0.850512843,-0.849936771,-1.502519776,1.504900292,0.653363471,-0.653606983
0.00575,0.901305774,-0.900665008,-1.548195566,1.550570824,0.648251429,-0.64854418
0.0058,0.959130512,-0.958421142,-1.605319016,1.607689029,0.647557331,-0.647899059
0.00585,1.024470464,-1.023687958,-1.6735496,1.675914379,0.650457451,-0.650848106
0.0059,1.097908514,-1.097047695,-1.752484757,1.754844313,0.655966582,-0.656406278
0.00595,1.180029885,-1.17908492,-1.841664106,1.844018451,0.663039391,-0.663528361
0.006,1.271339179,-1.270303567,-1.940583954,1.942933099,0.670667879,-0.671206427
0.00605,1.372206725,-1.371073288,-2.04871682,2.051060777,0.677954564,-0.678543021
0.0061,1.482848763,-1.481609641,-2.165530363,2.167869143,0.68415121,-0.684789891
0.00615,1.603336984,-1.601983624,-2.290501385,2.292835,0.68866331,-0.689352467
0.0062,1.733627466,-1.732150625,-2.423122968,2.425451429,0.691028261,-0.691768046
0.00625,1.8103001,-1.808720777,-2.507645248,2.509968567,0.692294802,-0.693085587
0.0063,1.842918677,-1.841272921,-2.509680779,2.511998966,0.668336182,-0.669175288
0.00635,1.879978886,-1.878265535,-2.518690194,2.52100326,0.640226265,-0.641111391
0.0064,1.868034997,-1.866253057,-2.443793855,2.446061016,0.583869891,-0.58479832
0.00645,1.770925756,-1.769078401,-2.273206879,2.275379428,0.503740379,-0.504707304
0.0065,1.680881162,-1.678972268,-2.111532855,2.113617291,0.432148384,-0.433148563
0.00655,1.595971499,-1.594004704,-1.962346265,1.964348608,0.367844982,-0.368873696
0.0066,1.516007756,-1.513986456,-1.825739242,1.827665036,0.311178533,-0.312231532
0.00665,1.441004427,-1.438931767,-1.701742741,1.703597062,0.262165072,-0.263238537
0.0067,1.371230537,-1.369109399,-1.590250929,1.592038395,0.220429444,-0.221519945
0.00675,1.307188688,-1.305021688,-1.49099209,1.492716875,0.185197061,-0.186301527
0.0068,1.249547929,-1.247337403,-1.403529668,1.405195508,0.155362082,-0.156477761
0.00685,1.199044851,-1.196792857,-1.327295461,1.328905665,0.129619495,-0.130743922
0.0069,1.156374786,-1.154083093,-1.261649092,1.263206557,0.106633401,-0.107764369
0.00695,1.122096852,-1.119766938,-1.205950854,1.20745807,0.085204806,-0.086340327
0.007,1.09657247,-1.094205514,-1.159630973,1.161090041,0.064402377,-0.065540653
0.00705,1.079948015,-1.077544894,-1.122238859,1.123651501,0.043629034,-0.044768417
0.0071,1.072181099,-1.069742381,-1.093460909,1.094828483,0.022613478,-0.023752434
0.00715,1.073102936,-1.070628877,-1.073100464,1.074423977,0.00134981,-0.0024521
0.0072,1.082482174,-1.079972717,-1.061042276,1.062322403,-0.020106313,0.018980838
0.00725,1.100104582,-1.097559349,-1.057183922,1.058421019,-0.041589885,0.040469125
0.0073,1.125827518,-1.123245809,-1.061369783,1.062563902,-0.063127112,0.062012529
0.00735,1.159594942,-1.156975739,-1.073353451,1.07450436,-0.084909872,0.083802996
0.0074,1.201435326,-1.198777289,-1.092772937,1.093880133,-0.107328542,0.106231004
0.00745,1.251433277,-1.248734747,-1.119157522,1.120220247,-0.130938347,0.129851909
