0,1.764973614,-1.765790778,1.444090916,-1.444595191,-3.203826563,3.215623936
5.00E-05,1.705040877,-1.70598805,1.438696682,-1.439090431,-3.138522365,3.150293675
1.00E-04,1.650049311,-1.65112184,1.435757605,-1.4360414,-3.080612426,3.09235773
1.50E-04,1.599778992,-1.600972603,1.435385664,-1.435559883,-3.029988893,3.041708248
2.00E-04,1.554004266,-1.555315045,1.437696412,-1.437761232,-2.986541746,2.99823521
2.50E-04,1.512501662,-1.513926034,1.442800589,-1.442755982,-2.950158318,2.961825948
3.00E-04,1.475052091,-1.476586808,1.450801967,-1.450647687,-2.920723351,2.932365203
3.50E-04,1.441438914,-1.443081033,1.461799463,-1.461535041,-2.898119159,2.909735292
4.00E-04,1.411447132,-1.413194001,1.475888001,-1.47551274,-2.882225702,2.893816172
4.50E-04,1.384864022,-1.38671326,1.493157941,-1.492670905,-2.872920632,2.884485495
5.00E-04,1.361479614,-1.363429099,1.51369467,-1.513094682,-2.870079376,2.881618689
5.50E-04,1.341086724,-1.343134572,1.537578671,-1.536864307,-2.873575227,2.885089047
6.00E-04,1.323480951,-1.325625502,1.564885608,-1.564055188,-2.883279434,2.894767816
6.50E-04,1.308460823,-1.310700626,1.595686277,-1.594737864,-2.899061294,2.910524296
7.00E-04,1.295827957,-1.298161752,1.63004655,-1.628977944,-2.920788264,2.93222594
7.50E-04,1.285387179,-1.287813884,1.668027366,-1.666836097,-2.948326059,2.959738467
8.00E-04,1.276946628,-1.279465321,1.709684732,-1.708368062,-2.981538774,2.992925968
8.50E-04,1.270317866,-1.272927774,1.755069733,-1.753624648,-3.020288993,3.031651029
9.00E-04,1.265315994,-1.268016476,1.80422854,-1.802651747,-3.064437912,3.075774846
9.50E-04,1.261759754,-1.264550286,1.857202424,-1.855490351,-3.113845463,3.125157351
0.001,1.259471625,-1.262351789,1.91402779,-1.91217658,-3.168370443,3.17965734
0.00105,1.258277923,-1.261247392,1.974736206,-1.972741721,-3.22787064,3.239132601
0.0011,1.258008887,-1.26106741,2.039354451,-2.037212262,-3.292202966,3.303440045
0.00115,1.258498763,-1.261646156,2.107904559,-2.105609952,-3.361223588,3.372435842
0.0012,1.259585884,-1.262822012,2.180403876,-2.177951849,-3.43478807,3.445975552
0.00125,1.261112737,-1.264437508,2.256865128,-2.254250389,-3.512751498,3.523914264
0.0013,1.262926037,-1.266339385,2.337296483,-2.334513451,-3.594968626,3.606106729
0.00135,1.264876777,-1.268378654,2.421701635,-2.418744439,-3.681294005,3.6924075
0.0014,1.266820292,-1.270410654,2.510079879,-2.506942361,-3.771582122,3.782671064
0.00145,1.268616297,-1.272295096,2.602426204,-2.599101919,-3.865687536,3.876751979
0.0015,1.270128932,-1.273896102,2.698731386,-2.6952136,-3.963465011,3.974505009
0.00155,1.271226795,-1.275082246,2.798982081,-2.795263778,-4.064769647,4.075785253
0.0016,1.271782971,-1.275726575,2.903160936,-2.899234815,-4.169457014,4.180448283
0.00165,1.271675047,-1.275706633,3.011246692,-3.007105172,-4.277383279,4.288350264
0.0017,1.270785135,-1.274904475,3.123214296,-3.118849517,-4.388405335,4.399348089
0.00175,1.268999874,-1.273206679,3.23903502,-3.234438845,-4.50238092,4.513299497
0.0018,1.26621043,-1.270504339,3.358676575,-3.353840596,-4.619168743,4.630063197
0.00185,1.262312498,-1.266693072,3.482103237,-3.477018774,-4.738628599,4.749498982
0.0019,1.223761707,-1.228228381,3.570756851,-3.565474302,-4.795293713,4.806140078
0.00195,1.208174146,-1.212724343,3.575928716,-3.570522587,-4.778252034,4.789074436
0.002,1.181119668,-1.185750563,3.588169913,-3.582639858,-4.763496444,4.774294934
0.00205,1.145699644,-1.150408592,3.609656643,-3.604002265,-4.749551834,4.760326465
0.0021,1.111362413,-1.116146838,3.633505724,-3.627726528,-4.739050911,4.749801736
0.00215,1.080578416,-1.085435776,3.657941385,-3.652036768,-4.73268821,4.743415281
0.0022,1.05119917,-1.056126979,3.684427046,-3.678396308,-4.729778639,4.740482009
0.00225,1.012578138,-1.017573648,3.646273538,-3.640116298,-4.646418861,4.657021358
0.0023,0.930954787,-0.936012915,3.533578053,-3.527298098,-4.458786189,4.469192133
0.00235,0.859922593,-0.865037896,3.423208126,-3.416810092,-4.277380826,4.287597652
0.0024,0.797074968,-0.80224228,3.314037043,-3.307525379,-4.105422414,4.115457247
0.00245,0.737800569,-0.743015022,3.209125937,-3.202504924,-3.941293401,3.95115305
0.0025,0.680736731,-0.685993762,3.109275339,-3.102549096,-3.784431984,3.794122944
0.00255,0.62675627,-0.632051589,3.013817697,-3.006990177,-3.635043636,3.644572097
0.0026,0.576307049,-0.581636623,2.922381972,-2.915456957,-3.493205374,3.502577227
0.00265,0.529056092,-0.534416129,2.835103858,-2.828084958,-3.358720096,3.367940942
0.0027,0.484619876,-0.490006822,2.752145489,-2.745036147,-3.231366592,3.240441742
0.00275,0.44284289,-0.448253409,2.673522051,-2.666325537,-3.111004701,3.119939187
0.0028,0.403635409,-0.409066375,2.599208001,-2.591927417,-2.997519312,3.00631789
0.00285,0.366853812,-0.372302292,2.529211303,-2.521849578,-2.890774914,2.899442071
0.0029,0.33232617,-0.337789417,2.463556341,-2.456116234,-2.7906241,2.799164062
0.00295,0.299893909,-0.305369346,2.40225836,-2.394742459,-2.69692367,2.705340404
0.003,0.269411697,-0.274896907,2.345323892,-2.337734614,-2.609534944,2.617832166
0.00305,0.240734727,-0.246227442,2.292758449,-2.285098038,-2.528318738,2.536499919
0.0031,0.213716684,-0.219214771,2.244567627,-2.236838158,-2.453134434,2.461202806
0.00315,0.188213365,-0.193714817,2.200754953,-2.192958329,-2.383841451,2.391800012
0.0032,0.164083916,-0.16958684,2.161321194,-2.153459149,-2.32029979,2.32815131
0.00325,0.141189964,-0.146692571,2.126264883,-2.118338981,-2.262369686,2.270116713
0.0033,0.119395175,-0.124895768,2.095582571,-2.087594205,-2.209911427,2.217556293
0.00335,0.098565525,-0.10406249,2.069268683,-2.061219078,-2.162785474,2.170330302
0.0034,0.078569522,-0.084061317,2.047315414,-2.039205626,-2.120852586,2.128299292
0.00345,0.05927821,-0.064763354,2.029712747,-2.021543665,-2.083973836,2.09132414
0.0035,0.040565158,-0.046042224,2.016448479,-2.008220824,-2.05201063,2.059266055
0.00355,0.022306513,-0.027774114,2.007508215,-1.999222544,-2.02482475,2.031986636
0.0036,0.004381058,-0.009837842,2.002875365,-1.994532068,-2.002278416,2.009347917
0.00365,-0.013343666,0.007878085,2.002534959,-1.994134263,-1.984230419,1.991208516
