0,0.557659791
5.00E-05,0.558428922
1.00E-04,0.559056313
1.50E-04,0.559587987
2.00E-04,0.560045799
2.50E-04,0.560419183
3.00E-04,0.560700109
3.50E-04,0.560890771
4.00E-04,0.560994127
4.50E-04,0.561010257
5.00E-04,0.560938712
5.50E-04,0.560779923
6.00E-04,0.560534681
6.50E-04,0.560203644
7.00E-04,0.559787427
7.50E-04,0.559286761
8.00E-04,0.558702483
8.50E-04,0.558035485
9.00E-04,0.557286709
9.50E-04,0.556457159
0.001,0.555547901
0.00105,0.554560057
0.0011,0.553494801
0.00115,0.552353357
0.0012,0.551137001
0.00125,0.549847051
0.0013,0.548484871
0.00135,0.547051865
0.0014,0.545549473
0.00145,0.543979172
0.0015,0.542342472
0.00155,0.540640911
0.0016,0.538876053
0.00165,0.53704949
0.0017,0.535162833
0.00175,0.53321771
0.0018,0.53121577
0.00185,0.529158671
0.0019,0.388347997
0.00195,0.349693098
0.002,0.407442277
0.00205,0.432882988
0.0021,0.42281701
0.00215,0.412351076
0.0022,0.411971423
0.00225,0.476524664
0.0023,0.495779618
0.00235,0.471065137
0.0024,0.460992036
0.00245,0.467246704
0.0025,0.473258045
0.00255,0.474308578
0.0026,0.474218124
0.00265,0.475290418
0.0027,0.476891247
0.00275,0.478193073
0.0028,0.479217571
0.00285,0.480217286
0.0029,0.481232104
0.00295,0.482192634
0.003,0.483074722
0.00305,0.483895011
0.0031,0.484663027
0.00315,0.485374871
0.0032,0.486026882
0.00325,0.486619548
0.0033,0.487153885
0.00335,0.487629762
0.0034,0.488046792
0.00345,0.488404954
0.0035,0.488704389
0.00355,0.488945191
0.0036,0.489127445
0.00365,0.48925567
0.0037,0.48929975
0.00375,0.489322142
0.0038,0.489278568
0.00385,0.489167222
0.0039,0.489000397
0.00395,0.48878011
0.004,0.488503297
0.00405,0.488169608
0.0041,0.487780491
0.00415,0.487336762
0.0042,0.486838685
0.00425,0.486286701
0.0043,0.485681471
0.00435,0.485023653
0.0044,0.484313875
0.00445,0.483552792
0.0045,0.482741105
0.00455,0.481879536
0.0046,0.480968828
0.00465,0.480009742
0.0047,0.479003063
0.00475,0.477949594
0.0048,0.476850157
0.00485,0.475705591
0.0049,0.474516751
0.00495,0.473284506
0.005,0.47200974
0.00505,0.470693347
0.0051,0.469336236
0.00515,0.467939322
0.0052,0.466503533
0.00525,0.465029801
0.0053,0.463519069
0.00535,0.461972283
0.0054,0.460390394
0.00545,0.458774357
0.0055,0.457125131
0.00555,0.455443673
0.0056,0.453730945
0.00565,0.451987906
0.0057,0.408883244
0.00575,0.397392623
0.0058,0.415257306
0.00585,0.423417267
0.0059,0.420668278
0.00595,0.417762927
0.006,0.417958486
0.00605,0.573640093
0.0061,0.616932403
0.00615,0.552371871
0.0062,0.526802174
0.00625,0.541481785
0.0063,0.553927305
0.00635,0.553792456
0.0064,0.551517784
0.00645,0.552458891
0.0065,0.554581783
0.00655,0.555873577
0.0066,0.556563064
0.00665,0.557296545
0.0067,0.55811807
0.00675,0.558840477
0.0068,0.559419876
0.00685,0.559905469
0.0069,0.560317836
0.00695,0.560645252
0.007,0.56087998
0.00705,0.561024669
0.0071,0.561082294
0.00715,0.561052839
0.0072,0.560935886
0.00725,0.560731944
0.0073,0.560441848
0.00735,0.560066282
0.0074,0.559605894
0.00745,0.559061453
0.0075,0.55843383
0.00755,0.557723952
0.0076,0.556932791
0.00765,0.556061381
0.0077,0.55511082
0.00775,0.554082257
0.0078,0.552976894
0.00785,0.551795982
0.0079,0.550540819
0.00795,0.549212748
0.008,0.547813155
0.00805,0.546343464
0.0081,0.544805134
0.00815,0.543199661
0.0082,0.541528569
0.00825,0.539793413
0.0083,0.53799577
0.00835,0.536137244
0.0084,0.534219456
0.00845,0.532244044
0.0085,0.530212665
0.00855,0.528126983
0.0086,0.388237528
0.00865,0.349562021
0.0087,0.406564463
0.00875,0.4320618
0.0088,0.422362973
0.00885,0.411924513
0.0089,0.47290121
0.00895,0.494177046
0.009,0.471276893
0.00905,0.461019982
0.0091,0.466667578
0.00915,0.472614896
0.0092,0.47386239
0.00925,0.473853075
0.0093,0.474898859
0.00935,0.476488244
0.0094,0.47781589
0.00945,0.478868601
0.0095,0.479885371
0.00955,0.480914727
0.0096,0.481893024
0.00965,0.482794302
0.0097,0.483633101
0.00975,0.484419187
0.0098,0.48514934
0.00985,0.485819904
0.0099,0.48643114
0.00995,0.48698402
0.01,0.487478463
0.01005,0.487914089
0.0101,0.488290846
0.01015,0.488608856
0.0102,0.488868205
0.01025,0.48906897
0.0103,0.489228984
0.01035,0.489301539
0.0104,0.489320282
0.01045,0.48928658
0.0105,0.489199303
0.01055,0.489053532
0.0106,0.48884963
0.01065,0.48858957
0.0107,0.488273907
0.01075,0.487902634
0.0108,0.487476161
0.01085,0.486995145
0.0109,0.48646017
0.01095,0.485871779
0.011,0.485230568
0.01105,0.484537183
0.0111,0.48379229
0.01115,0.482996575
0.0112,0.482150748
0.01125,0.481255544
0.0113,0.480311721
0.01135,0.479320056
0.0114,0.478281347
0.01145,0.477196409
0.0115,0.476066076
0.01155,0.474891199
0.0116,0.473672641
0.01165,0.472411282
0.0117,0.471108014
0.01175,0.469763739
0.0118,0.468379373
0.01185,0.466955838
0.0119,0.465494066
0.01195,0.463994995
0.012,0.462459571
0.01205,0.460888744
0.0121,0.459283468
0.01215,0.457644699
0.0122,0.455973396
0.01225,0.45427052
0.0123,0.45253703
0.01235,0.408940717
0.0124,0.397373666
0.01245,0.415524689
0.0125,0.423737919
0.01255,0.42089992
0.0126,0.417974234
0.01265,0.41821264
0.0127,0.573925704
0.01275,0.617000921
0.0128,0.552176741
0.01285,0.526868778
0.0129,0.541836446
0.01295,0.554244266
0.013,0.553986615
0.01305,0.551722203
0.0131,0.552739472
0.01315,0.554897485
0.0132,0.556189895
0.01325,0.556889029
0.0133,0.557646697
0.01335,0.558491524
0.0134,0.55923164
0.01345,0.559827965
0.0135,0.56033214
0.01355,0.560763395
0.0136,0.561108928
0.01365,0.561361296
0.0137,0.561523542
0.01375,0.561598576
0.0138,0.561586224
0.01385,0.561486048
0.0139,0.561298594
0.01395,0.561024692
0.014,0.560664998
0.01405,0.560220142
0.0141,0.559690889
0.01415,0.5590781
0.0142,0.55838269
0.01425,0.557605624
0.0143,0.556747926
0.01435,0.555810685
0.0144,0.554795044
0.01445,0.553702199
0.0145,0.552533394
0.01455,0.551289923
0.0146,0.549973124
0.01465,0.548584378
0.0147,0.547125107
0.01475,0.545596768
0.0148,0.544000854
0.01485,0.542338889
0.0149,0.540612426
0.01495,0.538823044
0.015,0.536972345
0.01505,0.535061953
0.0151,0.533093509
0.01515,0.531068668
0.0152,0.528989102
0.01525,0.388300245
0.0153,0.349832779
0.01535,0.407736364
0.0154,0.432991587
0.01545,0.422720835
0.0155,0.412257927
0.01555,0.41195567
0.0156,0.477062547
0.01565,0.496368725
0.0157,0.471312449
0.01575,0.461180818
0.0158,0.467539846
0.01585,0.47356975
0.0159,0.474565738
0.01595,0.474439871
0.016,0.475506042
0.01605,0.477098949
0.0161,0.478382231
0.01615,0.479386827
0.0162,0.480369857
0.01625,0.481368846
0.0163,0.482312513
0.01635,0.483177203
0.0164,0.483980268
0.01645,0.484731185
0.0165,0.485425836
0.01655,0.486060558
0.0166,0.486635923
0.01665,0.487152972
0.0167,0.487611563
0.01675,0.488011316
0.0168,0.488352226
0.01685,0.488634448
0.0169,0.488858086
0.01695,0.489023237
0.017,0.489122478
0.01705,0.489181625
0.0171,0.489171315
0.01715,0.489101097
0.0172,0.48897704
0.01725,0.488797011
0.0173,0.488559439
0.01735,0.488265321
0.0174,0.487915738
0.01745,0.487511043
0.0175,0.487051546
0.01755,0.486537804
0.0176,0.485970449
0.01765,0.485350078
0.0177,0.484677298
0.01775,0.483952759
0.0178,0.483177145
0.01785,0.482351158
0.0179,0.481475523
0.01795,0.480550987
0.018,0.479578322
0.01805,0.478558315
0.0181,0.477491777
0.01815,0.476379534
0.0182,0.475222428
0.01825,0.474021319
0.0183,0.47277708
0.01835,0.471490598
0.0184,0.470162772
0.01845,0.46879451
0.0185,0.467386733
0.01855,0.465940369
0.0186,0.464456354
0.01865,0.462935629
0.0187,0.461379143
0.01875,0.459787848
0.0188,0.458162699
0.01885,0.456504654
0.0189,0.454814672
0.01895,0.453093714
0.019,0.451342737
0.01905,0.408756893
0.0191,0.397337574
0.01915,0.414891502
0.0192,0.42300654
0.01925,0.420363165
0.0193,0.417479291
0.01935,0.571245129
0.0194,0.615356817
0.01945,0.552136866
0.0195,0.526308541
0.01955,0.540403003
0.0196,0.552904008
0.01965,0.553062915
0.0197,0.550875969
0.01975,0.551778383
0.0198,0.553914961
0.01985,0.555275105
0.0199,0.556024615
0.01995,0.556798295
0.02,0.557659791
0.02005,0.558428922
0.0201,0.559056313
0.02015,0.559587987
0.0202,0.560045799
0.02025,0.560419183
0.0203,0.560700109
0.02035,0.560890771
0.0204,0.560994127
0.02045,0.561010257
0.0205,0.560938712
0.02055,0.560779923
0.0206,0.560534681
0.02065,0.560203644
0.0207,0.559787427
0.02075,0.559286761
0.0208,0.558702483
0.02085,0.558035485
0.0209,0.557286709
0.02095,0.556457159
0.021,0.555547901
0.02105,0.554560057
0.0211,0.553494801
0.02115,0.552353357
0.0212,0.551137001
0.02125,0.549847051
0.0213,0.548484871
0.02135,0.547051865
0.0214,0.545549473
0.02145,0.543979172
0.0215,0.542342472
0.02155,0.540640911
0.0216,0.538876053
0.02165,0.53704949
0.0217,0.535162833
0.02175,0.53321771
0.0218,0.53121577
0.02185,0.529158671
0.0219,0.388347997
0.02195,0.349693098
0.022,0.407442277
0.02205,0.432882988
0.0221,0.42281701
0.02215,0.412351076
0.0222,0.411971423
0.02225,0.476524664
0.0223,0.495779618
0.02235,0.471065137
0.0224,0.460992036
0.02245,0.467246704
0.0225,0.473258045
0.02255,0.474308578
0.0226,0.474218124
0.02265,0.475290418
0.0227,0.476891247
0.02275,0.478193073
0.0228,0.479217571
0.02285,0.480217286
0.0229,0.481232104
0.02295,0.482192634
0.023,0.483074722
0.02305,0.483895011
0.0231,0.484663027
0.02315,0.485374871
0.0232,0.486026882
0.02325,0.486619548
0.0233,0.487153885
0.02335,0.487629762
0.0234,0.488046793
0.02345,0.488404955
0.0235,0.488704389
0.02355,0.488945191
0.0236,0.489127445
0.02365,0.48925567
0.0237,0.48929975
0.02375,0.489322142
0.0238,0.489278568
0.02385,0.489167222
0.0239,0.489000397
0.02395,0.48878011
0.024,0.488503297
0.02405,0.488169608
0.0241,0.487780491
0.02415,0.487336762
0.0242,0.486838685
0.02425,0.486286701
0.0243,0.485681471
0.02435,0.485023653
0.0244,0.484313875
0.02445,0.483552792
0.0245,0.482741105
0.02455,0.481879536
0.0246,0.480968828
0.02465,0.480009742
0.0247,0.479003063
0.02475,0.477949594
0.0248,0.476850157
0.02485,0.475705591
0.0249,0.474516751
0.02495,0.473284506
0.025,0.47200974
0.02505,0.470693347
0.0251,0.469336236
0.02515,0.467939322
0.0252,0.466503533
0.02525,0.465029801
0.0253,0.463519069
0.02535,0.461972283
0.0254,0.460390394
0.02545,0.458774357
0.0255,0.457125131
0.02555,0.455443673
0.0256,0.453730945
0.02565,0.451987906
0.0257,0.408883244
0.02575,0.397392623
0.0258,0.415257306
0.02585,0.423417267
0.0259,0.420668278
0.02595,0.417762927
0.026,0.417958486
0.02605,0.573640093
0.0261,0.616932403
0.02615,0.552371871
0.0262,0.526802174
0.02625,0.541481785
0.0263,0.553927305
0.02635,0.553792456
0.0264,0.551517784
0.02645,0.552458891
0.0265,0.554581783
0.02655,0.555873577
0.0266,0.556563064
0.02665,0.557296545
0.0267,0.55811807
0.02675,0.558840477
0.0268,0.559419876
0.02685,0.559905469
0.0269,0.560317836
0.02695,0.560645252
0.027,0.56087998
0.02705,0.561024669
0.0271,0.561082294
0.02715,0.561052839
0.0272,0.560935886
0.02725,0.560731944
0.0273,0.560441848
0.02735,0.560066282
0.0274,0.559605894
0.02745,0.559061453
0.0275,0.55843383
0.02755,0.557723952
0.0276,0.556932791
0.02765,0.556061381
0.0277,0.55511082
0.02775,0.554082257
0.0278,0.552976894
0.02785,0.551795982
0.0279,0.550540819
0.02795,0.549212748
0.028,0.547813155
0.02805,0.546343464
0.0281,0.544805134
0.02815,0.543199661
0.0282,0.541528569
0.02825,0.539793413
0.0283,0.53799577
0.02835,0.536137244
0.0284,0.534219456
0.02845,0.532244044
0.0285,0.530212665
0.02855,0.528126983
