0,0.936450301
5.00E-05,0.893393355
1.00E-04,0.867477695
1.50E-04,0.861754235
2.00E-04,0.875328039
2.50E-04,0.903789868
3.00E-04,0.940334604
3.50E-04,0.977302895
4.00E-04,1.007788791
4.50E-04,1.026953708
5.00E-04,1.032643825
5.50E-04,1.026010396
6.00E-04,1.010031281
6.50E-04,0.989276728
7.00E-04,0.968426287
7.50E-04,0.951328314
8.00E-04,0.940332073
8.50E-04,0.936058609
9.00E-04,0.937586199
9.50E-04,0.942932653
0.001,0.94966899
0.00105,0.955501461
0.0011,0.958700742
0.00115,0.958319198
0.0012,0.954199185
0.00125,0.94682153
0.0013,0.937066359
0.00135,0.925958458
0.0014,0.914452901
0.00145,0.773355803
0.0015,0.798776958
0.00155,0.824912789
0.0016,1.259736209
0.00165,1.196370475
0.0017,1.125760606
0.00175,1.059933269
0.0018,1.009403165
0.00185,0.981428016
0.0019,0.978817978
0.00195,0.999620185
0.002,1.037764872
0.00205,1.084523214
0.0021,1.130430721
0.00215,1.167224075
0.0022,1.189354221
0.00225,1.194767766
0.0023,1.184851294
0.00235,1.163647387
0.0024,1.136615921
0.00245,1.109288538
0.0025,1.086138385
0.00255,1.06988235
0.0026,1.061290403
0.00265,1.05944162
0.0027,1.062273972
0.00275,1.067240777
0.0028,1.071906646
0.00285,1.0743716
0.0029,0.681463627
0.00295,0.767765431
0.003,0.848538099
0.00305,1.070453347
0.0031,1.089834929
0.00315,1.084335128
0.0032,1.057923223
0.00325,1.017500375
0.0033,0.971758134
0.00335,0.929643911
0.0034,0.898749052
0.00345,0.88396183
0.0035,0.88668172
0.00355,0.904769801
0.0036,0.93323835
0.00365,0.965505519
0.0037,0.994907103
0.00375,1.016104604
0.0038,1.026071282
0.00385,1.024396989
0.0039,1.013224712
0.00395,0.996255034
0.004,0.977754513
0.00405,0.961538748
0.0041,0.950211402
0.00415,0.944802546
0.0042,0.94482518
0.00425,0.94866204
0.0043,0.954130029
0.00435,0.95905627
0.0044,0.961731239
0.00445,0.961163157
0.0045,0.957122161
0.00455,0.950014714
0.0046,0.940657807
0.00465,0.930027283
0.0047,0.919040334
0.00475,0.908407876
0.0048,0.773081965
0.00485,0.79948142
0.0049,0.826523529
0.00495,1.264858319
0.005,1.200045561
